epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_loss,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold,lr,val_pixel_f1_micro_thresh_sweep_best,pixel_iou_val_micro_thresh_sweep_best,pixel_val_best_threshold_sweep
66,0.6365277302042346,0.9867461680251861,0.7683595184967896,0.7006692332085048,0.6289544576239363,0.558220969460835,0.8787333512651686,0.8934455336353688,0.8899918465188329,0.7700013418063939,0.6379685252904892,0.9850887209177017,0.821699524919192,0.7062277495861053,0.6705780376990637,0.5995641549428304,0.9109769877253823,0.9064736590950222,0.9071379641689788,0.8219438294569651,0.0003,0.6676659621277196,0.5011250505874799,0.35
67,0.6366584949961333,0.9867462833351064,0.7626403492187785,0.7040266422467811,0.6285715813391677,0.556794168514626,0.8889593394725283,0.9066503767122819,0.8976824945666767,0.80789016841728,0.606038048863411,0.9850688974062601,0.7131690482298533,0.7679066707690557,0.6425657769044241,0.5681960781415304,0.8970118784723405,0.8894468686163726,0.9040633483924014,0.8323459972937902,0.0003,0.6979423934571187,0.536030349156834,0.35
68,0.6390030183524729,0.9866043056283041,0.7624548595642375,0.7030733305717183,0.6255793490699518,0.5542315406219982,0.8780168247559568,0.8990618350785853,0.8930824261105945,0.7538167695018733,0.6478963866829872,0.9850988835096359,0.8052079230546951,0.7127818961938223,0.6697176992893219,0.598500187198321,0.9063919250826995,0.9048369323878763,0.9082129185002162,0.7305911680062612,0.00015,0.6618894007099063,0.4946447633413284,0.35
69,0.6344499585227431,0.9866912014016481,0.7667501112010991,0.7031112586226419,0.631273114514128,0.5600012231652982,0.8780991165144097,0.9129892366226184,0.8894249978074383,0.7703744418153139,0.592667892575264,0.9858858237663904,0.8035765488942465,0.7246038615703583,0.6821108311414719,0.6104699770609537,0.9068660308516794,0.9043272063536429,0.9101412491275617,0.5759827295939127,0.00015,0.6981729417476406,0.5363023739000355,0.35
70,0.6194240389583267,0.9870371902100393,0.771848649622124,0.7061099159383328,0.6403980129790083,0.5692564079137606,0.8892346744334774,0.9094849265556042,0.898080247505224,0.7809171710058908,0.5707852989435196,0.9864103943109512,0.7503798802693685,0.7435639699300131,0.6464084113637606,0.57310850918293,0.8914107494209217,0.8896793719743329,0.9002956073901213,0.5831219553947449,0.00015,0.7193158604264961,0.5616653148108843,0.35
71,0.6173051776730012,0.9871218789403684,0.7631863472617675,0.7055853170769237,0.6321632268829881,0.5601429557688883,0.8816086258961431,0.9063225717823246,0.8948726280800975,0.8367515858088699,0.5866158828139305,0.9863392611344656,0.8164598594109217,0.7087094436089197,0.6810340036948522,0.6090623140335083,0.9058575894409485,0.9006888465362208,0.9080427804388296,0.5815898577372233,0.00015,0.6980784440612434,0.5361908640941947,0.35
72,0.634745262493597,0.9869074297842578,0.7721908788814723,0.7009617825534856,0.6357290736425703,0.563547043599815,0.8844101864508184,0.917056799907375,0.8920098919082314,0.7350440443119156,0.6151626457770666,0.9853396117687225,0.7939137270053228,0.7320939153432846,0.6741970976193746,0.6024455924828848,0.9004529961056934,0.8918529355650753,0.9086794048120014,0.5746831049521764,0.00015,0.6836174134716729,0.5193151447520911,0.35
73,0.6202637848452986,0.987061903855511,0.7656767100931328,0.7079476157081461,0.6357265206697945,0.5638078857805128,0.8868156762014597,0.9071524277369242,0.8972180029323119,0.7533300897785437,0.6020036439100901,0.9857033242781957,0.8034771233797073,0.7211912572383881,0.6771733115116755,0.6050099084774653,0.8998880122380809,0.899350605545452,0.899155739352368,0.6658147623141607,0.00015,0.6906770400036567,0.527507010192506,0.35
74,0.6331394342618568,0.9868762782800977,0.7595291282529029,0.7057043531230677,0.629629137360047,0.5577313916705479,0.8834778880656241,0.9023313664809892,0.8961624667881984,0.7596364801175126,0.5984216133753458,0.9855090975761414,0.788552775979042,0.7436216523249944,0.685376450419426,0.6119923492272695,0.9103638086599402,0.9021901295257849,0.9088307242859983,0.6660490036010742,0.00015,0.7021671090884394,0.541030446990472,0.35
75,0.618717364340185,0.9870863205918642,0.7731912013526275,0.7037234946946117,0.638074410295932,0.5664091282915846,0.8839987007077437,0.9166053248095034,0.8984007007123249,0.8164857174748572,0.5975606143474579,0.9857555876175562,0.813786139090856,0.7229206959406534,0.6825791845719019,0.6102069964011511,0.9069447461012432,0.9036027368569507,0.9101840161355939,0.6648599803447723,0.00015,0.6877556407608348,0.5241063799733254,0.35
76,0.6238309490346463,0.9870387427160673,0.7745619015158894,0.702130941030021,0.638917104106083,0.5676717437873376,0.8883984065520655,0.9205470618259757,0.8951043804678528,0.7718715634301444,0.6542273014783859,0.9848972062269846,0.838768353064855,0.6941093504428864,0.6780381749073664,0.6085392733414968,0.9021237186932688,0.9057596292012172,0.9000915103166337,0.8270132293303808,0.00015,0.6578100839663461,0.4901020907016845,0.35
77,0.6356583438187002,0.9868559302570664,0.7674741984527802,0.7105796888609913,0.6408060404741875,0.568545281608528,0.8921519852064104,0.9152630538589882,0.9000375515078272,0.7485003242982882,0.5799083908398946,0.9865597387154897,0.8328942606846491,0.7051312724749247,0.6830659111340841,0.6109569395581881,0.9106757814108509,0.9081033735833209,0.9209631603294187,0.33243351181348163,0.00015,0.703646915730671,0.5427895565409779,0.35
78,0.6185269751281381,0.9871302079931598,0.7684081508734516,0.7043589409266677,0.6330011492577668,0.5614667423417635,0.8842645139549739,0.9031817600902736,0.8941889696353925,0.8070872086230839,0.5814774384101232,0.9860879083474478,0.7572381546099981,0.7445999383926392,0.66081403195858,0.5861231336990992,0.9060964722149674,0.8997497782980358,0.9121071196437568,0.7495036621888479,0.00015,0.7064471599103093,0.5461293408483513,0.35
79,0.6254691208634421,0.9870300382097191,0.7661336899917817,0.7025173618414692,0.629637215182046,0.5586417155845143,0.8796815420457369,0.9046593346235015,0.8896623642970206,0.7530462424331736,0.5853016699353853,0.9863076011339823,0.8281432340542475,0.708699956536293,0.6784196645021439,0.6089483549197515,0.9023201839793065,0.9043527516545026,0.9046073131755071,0.8330137679974238,0.00015,0.7044299264440658,0.543721980634381,0.35
80,0.6277721788838645,0.9869298322178494,0.7760475684549207,0.7026919811685509,0.635158221298289,0.5639722207996333,0.8855961128047812,0.9199551099147629,0.8935956245663725,0.7500361722206401,0.5922625884413719,0.9857033689816793,0.7776322315136591,0.7412022550900778,0.676710863908132,0.6028976341088613,0.9031107563530091,0.8981184656744333,0.9104911290786899,0.6562174757321676,0.00015,0.6995364616972183,0.5379131679543773,0.35
81,0.6308203710016803,0.9869642798031601,0.7699270705196345,0.7096164081698266,0.6408359380525963,0.5678383529743302,0.8877747725319166,0.9103020636651341,0.9003240700644265,0.8565141787038786,0.5666893968979517,0.9867195089658102,0.8286878565947214,0.7214894642432531,0.6970405777295431,0.6243989368279775,0.9007938191347993,0.899858662263007,0.9054873329471463,0.5830179899930954,0.00015,0.7153621798164491,0.5568590372924093,0.35
82,0.6215633674759731,0.9872553465522338,0.7765409963153233,0.7014640305086831,0.6398954124094169,0.5682745885069125,0.892383035963385,0.9263033615439713,0.901031883075615,0.73316745223286,0.6011617332696915,0.9859080066283544,0.8169187208016714,0.6999659438927969,0.6608068297306696,0.5892627959450086,0.8946324998189487,0.896096755144217,0.8940689669021991,0.6658432135979334,0.00015,0.6875550676703238,0.5238734599327517,0.35
83,0.6147102008913164,0.9871994139992188,0.7687940447129936,0.704791910458948,0.6339850255819125,0.5616498884753646,0.8867270529809989,0.9067911430235186,0.8976494693839226,0.7921217908369047,0.5973872145016988,0.9860580762227377,0.8384909282128016,0.7057892084121704,0.687782034277916,0.6160752152403196,0.9115735907500241,0.9090622595290148,0.9092535389014774,0.8314578632513682,0.00015,0.6936858828993795,0.5310253283026913,0.35
84,0.6088663286694856,0.9873422891180091,0.7848085677512339,0.7060859125351238,0.6507871855642194,0.5784502761943318,0.8925835540158636,0.9232926304555681,0.9018279216177862,0.7960916802147838,0.584671417872111,0.9858622302611669,0.7654068966706594,0.761871283253034,0.6833431124687195,0.6095054795344671,0.9041907707491794,0.8956932341785739,0.9081258206483421,0.7404326945543289,7.5e-05,0.7151649656135767,0.5566200690935107,0.35
85,0.60152066812337,0.9874112221682183,0.7786022307716798,0.7079983465025358,0.6444213437699826,0.5724869771538493,0.8851733619097651,0.9097238973639462,0.8959180356608581,0.7995752848197366,0.5660995493332545,0.9866416652997335,0.8202837854623795,0.722942958275477,0.6894983897606531,0.6174712975819906,0.9105685408692589,0.9065261070939363,0.9127964532273015,0.6647183249394099,7.5e-05,0.716107042489641,0.5577622638250518,0.35
86,0.6085892729113035,0.987389119429009,0.7879394019875571,0.7038012898970987,0.6462218780940938,0.5751741776399524,0.8849995833497096,0.9087092700512227,0.8925864089471892,0.799462214251545,0.5674137622117996,0.9863385458787283,0.769193117817243,0.7586925774812698,0.6833738287289938,0.6094209055105845,0.9045442390332128,0.8985651798370379,0.9107866181497241,0.4960688551266988,7.5e-05,0.7263212785278005,0.5702547010352932,0.35
87,0.5950653708983804,0.98757144056748,0.7823304082745703,0.707053798938466,0.6483767748436081,0.5764501064180214,0.8886505324744095,0.914980740459692,0.8975044437524262,0.7812192050096031,0.5782210379838943,0.9864980131387711,0.8235243409872055,0.7182439515988032,0.6877797742684683,0.6158282135923704,0.9006946566044111,0.9015061766557794,0.9043528480400638,0.7497483193874359,7.5e-05,0.710725850628124,0.5512604522279244,0.35
88,0.6011401158626949,0.9874578368998019,0.7805066805019557,0.7098161191026741,0.6508457025634908,0.5784039636638677,0.8949458636811559,0.906735191083977,0.9036514257143424,0.7734335326702795,0.5752971222003301,0.986393521229426,0.7862294514973959,0.7363573610782623,0.6729607631762823,0.6001131981611252,0.9058808467246918,0.9001816346569953,0.9079035202042007,0.7492892344792684,7.5e-05,0.7146962160506066,0.5560523706348326,0.35
89,0.6065224186282292,0.9874736973058398,0.7789150710417846,0.7082376134729831,0.6466878699922116,0.5743933228131767,0.88572142815348,0.9128017467823651,0.8959884468364877,0.7894800678591862,0.5618392278750738,0.9867832511663437,0.8227096597353617,0.725124662121137,0.6951894064744314,0.6234844376643499,0.9049869233414493,0.9047929368839034,0.9114365582664435,0.5803784281015396,7.5e-05,0.7218725849282392,0.564789219303365,0.35
90,0.5997710991128583,0.9874986009063008,0.7816600086533021,0.7129445922708957,0.6538898593911501,0.5813579645669349,0.9014981252927122,0.9295327575340351,0.9088717161253745,0.772843260631383,0.568807544807593,0.9867423474788666,0.8517449200153351,0.7065603584051132,0.6995046784480413,0.629284585515658,0.9172624500132301,0.9153541467474993,0.917883603634449,0.7417277097702026,7.5e-05,0.7161793315093277,0.5578499778724452,0.35
91,0.5943292373808745,0.9875416872657348,0.7843269995439832,0.7055412302507418,0.6488747903119738,0.5770277314096968,0.8917167991187435,0.9341873395385492,0.8964832505846638,0.7541939081432664,0.585063025355339,0.9864110996325811,0.8340009599924088,0.7086349775393804,0.6880501806735992,0.6153364926576614,0.9102453723546756,0.9056489184321531,0.9180457511302912,0.5787078191836675,7.5e-05,0.7027989038837223,0.5417809975556271,0.35
92,0.6088631841066842,0.9874457349287016,0.7784451068004715,0.7104676622096623,0.6482419956510312,0.575609112454352,0.8936229211781254,0.9166182940136615,0.9008717574509796,0.7786192827135603,0.5686455319325129,0.9866568744182587,0.8128097852071127,0.7243472983439764,0.6904788861672083,0.6173812597990036,0.9193856166675513,0.9104269837636044,0.9217221645346335,0.5817006727059683,7.5e-05,0.7136313225456203,0.5547642251039763,0.35
93,0.6005870179038182,0.9875978047602645,0.7766517512152128,0.7101584043458243,0.6462681377045462,0.5738227375756915,0.8939128207803366,0.935034427025096,0.9009774658743996,0.7804449434592345,0.6055389940738678,0.9860112518072128,0.8385271529356638,0.69600843389829,0.6788841485977173,0.6081057488918304,0.9030649132989876,0.9039033358754005,0.9080443589460719,0.833101804057757,7.5e-05,0.6891937617278028,0.5257785182931944,0.35
94,0.6063763992251637,0.9874327879085719,0.7719565162034793,0.7063483111212187,0.6396075526130534,0.5674933462499459,0.8878100074023542,0.9237412539092933,0.8967461620325516,0.7600034235793853,0.5805603042244911,0.9863405227661133,0.8132545600334803,0.7254393994808197,0.6911918073892593,0.6186213543017706,0.9074567323540622,0.9031805892759642,0.9091134108570303,0.7497049868106842,7.5e-05,0.7095816350347098,0.5498849476264109,0.35
95,0.5962838948330033,0.9875553556691821,0.7814295381029076,0.7091884083836992,0.6517889009457882,0.5793559030394688,0.8982561346229926,0.9227007600591582,0.9042988041616407,0.7789948521373428,0.5817753548423449,0.9860946039358774,0.8015992840131124,0.7346619069576263,0.6890900482734045,0.6162586510181427,0.9022807177081216,0.9010593662571881,0.9060395899586596,0.4983094284931819,7.5e-05,0.7062704919782673,0.5459182059305632,0.35
96,0.5967782905725675,0.987584421010775,0.7843135366930025,0.7084316388468876,0.6522509762059863,0.5803634900356007,0.8913405790148758,0.9212344456026007,0.8981224817018992,0.7920171150537295,0.5690355102221171,0.9866433590650558,0.8253584951162338,0.723671113451322,0.6946411977211634,0.6227497557799021,0.9094815240876848,0.9074761277620883,0.9114323375933667,0.8329110443592072,7.5e-05,0.7170094026376272,0.5588578779237064,0.35
97,0.5944316211704895,0.9875415268345414,0.7849244263684638,0.7054237316702013,0.6486762689652844,0.5769499423347901,0.892144448120094,0.9205161613799612,0.8983751392959268,0.7822913716886645,0.5674047892292341,0.9865859945615133,0.8216404567162195,0.7257446696360906,0.6963606278101603,0.6245589653650919,0.8951039600151743,0.8991043114445868,0.8998214661928651,0.49564098318417865,7.5e-05,0.7192738558485714,0.5616140961388041,0.35
98,0.597770149462691,0.9875857272994852,0.7905928999464088,0.7072084456960731,0.6546483931140364,0.5826231684083136,0.8880894671693925,0.9154575321540361,0.897126680968729,0.80114315603381,0.5852886512875557,0.9863239377737045,0.8197046220302582,0.7133489300807317,0.6808114349842072,0.6095052659511566,0.9031195186327631,0.904221218170638,0.9042420548381035,0.8321277250846227,7.5e-05,0.7030717203217506,0.5421053201928602,0.35
99,0.5918052402612205,0.987668661870689,0.7721001466858053,0.7081755054331271,0.6427001593825973,0.5701475160144199,0.8959388971169644,0.9190430866329118,0.904624622747301,0.780741917752774,0.5627301161487898,0.9866263469060262,0.8036436786254247,0.7392694105704626,0.6942784537871679,0.6204137553771337,0.9091768042193856,0.9012566885106388,0.9140793362060323,0.6665352831284205,7.5e-05,0.7201879535933099,0.5627294692339697,0.35
100,0.598892082399297,0.9876019347493894,0.7767574536466153,0.7095402312055926,0.6456152142208313,0.5729682189281856,0.8954773813249226,0.9300718691741005,0.9021678423403305,0.8339506382140044,0.6180554752548536,0.9856741180022558,0.8359469125668207,0.7019637922445933,0.6789442151784897,0.607395035525163,0.9022541719835262,0.9031798743122744,0.9051691191088634,0.7483607480923334,3.75e-05,0.6797672314685054,0.5148843807482949,0.35
101,0.6016010463794815,0.9876701881952374,0.7965315909029167,0.7050927080840708,0.6553129085870547,0.5835164286822916,0.8857190065511802,0.9344117485839987,0.8917736030573185,0.708747496114713,0.5742474943399429,0.9863311996062597,0.7969137181838354,0.7422306885321935,0.6917324960231781,0.6179657131433487,0.9076808647439699,0.9018859906576265,0.9125830683276007,0.5829443633556366,3.75e-05,0.7134782098604774,0.5545791881095748,0.35
102,0.5955887938214239,0.9876926630456871,0.7830438379929444,0.712091627800576,0.6569449572919686,0.5846803734235675,0.8925410284893317,0.9241269070830227,0.9015045315533514,0.7456137025467703,0.5906366482377052,0.9860660036404928,0.8168203383684158,0.7225614090760549,0.6887578765551249,0.6162403797109922,0.9106482353012897,0.9071686025644751,0.9125165144210804,0.746061901251475,3.75e-05,0.7023244656485509,0.5412173128469707,0.35
103,0.5987077235618484,0.9876530872327145,0.7906352989027433,0.7052256075021263,0.6515309417916235,0.580031682676244,0.8899390167469554,0.9189597821198932,0.8981059850132316,0.7169055147705791,0.5961797907948494,0.9860762059688568,0.8313289235035578,0.7090163876612982,0.6853969345490137,0.6134955982367197,0.8995260963835143,0.8996314048821435,0.9014861426296971,0.6617243637641271,3.75e-05,0.6956729496740407,0.5333577567839309,0.35
104,0.5917271840795179,0.9877114518780574,0.7787678425557145,0.7108238812918976,0.6502123569773737,0.5773245530707813,0.8966413526620276,0.9220057608199137,0.9052354813541112,0.7629123558507902,0.5714534198244413,0.9864678581555685,0.8129389236370722,0.7307622681061426,0.6938610027233759,0.6210304796695709,0.9110742600708699,0.9067359589115864,0.9146664764007936,0.5820970634619395,3.75e-05,0.7146929313581682,0.556048394033772,0.35
105,0.5937389870670354,0.9877354051465186,0.7867222266776539,0.7053694101137535,0.6484878597972549,0.5768027124560882,0.8949186962494353,0.9287669098791674,0.8993861033517111,0.7528856508085661,0.5753089934587479,0.9864313652118047,0.8195995589097341,0.7289398809274038,0.6949834674596786,0.6227878133455912,0.897379340028379,0.8992658093710726,0.8992762666923765,0.7479592661062876,3.75e-05,0.7133939608960616,0.5544773918466033,0.35
106,0.5842625136687377,0.9877946967276457,0.7926097562379926,0.7071995261673615,0.6593569851367274,0.5877292159004747,0.8933052644183468,0.9130000063862478,0.8995097744923286,0.8093460681282472,0.5934879531462988,0.9859960228204727,0.8268003960450491,0.7181726545095444,0.6908255765835444,0.6178423638145129,0.9086533606969812,0.9063652275719026,0.9108421644746318,0.7308229158322016,3.75e-05,0.6967808409180642,0.5346612932005446,0.35
107,0.594457350044607,0.9876765068446365,0.7851409109953408,0.709751026095631,0.6522237201717412,0.5796155545199029,0.8985797487178655,0.9257314148605315,0.9032275953757133,0.8173872544386677,0.5827761640151342,0.9862795819838842,0.8136690358320872,0.7262673626343409,0.6924736350774765,0.6192660083373388,0.9122596598726455,0.905785731808881,0.9134812682174517,0.6460431317488352,3.75e-05,0.7080504932000461,0.5480481160244521,0.35
108,0.5850003150021919,0.9877639329322031,0.7758936720473744,0.7128281788291219,0.6506302958336946,0.5773066583080827,0.9005030706514655,0.935416467304435,0.908751398648001,0.7442881420393971,0.5696720679601034,0.9865951587756475,0.8237013717492422,0.7247431178887686,0.6953070561091105,0.6230902969837189,0.9030350515252797,0.9015916544568756,0.9045450812575598,0.7468956510225931,3.75e-05,0.7169456607470653,0.5587804341668692,0.35
109,0.5825292838511066,0.9878430594907743,0.7981901380503289,0.7048432654309496,0.6585687549314766,0.5870678817557398,0.8898713046435064,0.9184965530530007,0.8960649353531734,0.7641348816524042,0.5720462476213773,0.986486554145813,0.8215445876121521,0.7279908259709676,0.6994079351425171,0.6261470367511114,0.9091785869040523,0.9044106780950557,0.9117378922288587,0.7413328588008881,3.75e-05,0.7121597495556343,0.5529876468065739,0.35
110,0.5919509064928393,0.9877622495187777,0.7788218722165188,0.7125047707112035,0.6533708722791939,0.5803356538309115,0.9010744879173586,0.9332425142678933,0.9105158081210497,0.7523772738804327,0.5881470069289207,0.9860892444849014,0.8197009911139806,0.725996176401774,0.6933966229359309,0.6209137092034022,0.899668622828397,0.8998703850682729,0.904038171021754,0.8323564976453781,3.75e-05,0.7042256924520026,0.543478666269443,0.35
111,0.5941847295404594,0.9876851021686447,0.780017982576495,0.7121702989685201,0.6526557970269818,0.5802624000010089,0.8956873487223278,0.9341643494168437,0.9022169486847729,0.7414475384159623,0.5694683343172073,0.9864446371793747,0.8097666949033737,0.7427165359258652,0.7052656610806783,0.6315862238407135,0.9164063004670185,0.9069016313514601,0.9154681840186192,0.6626215974489847,3.75e-05,0.7201060014090487,0.5626294069682206,0.35
112,0.5809186357204045,0.9878211623040315,0.7888146065105902,0.7126641234504842,0.6600616980935926,0.5873889363257685,0.899772770441489,0.9235300371891704,0.9054608859601282,0.7957933155175682,0.587137371301651,0.9861341019471487,0.8254616508881251,0.7205078701178232,0.6928237626949946,0.6201399862766266,0.907831000708413,0.905341158398557,0.9115403267659671,0.8220065881808599,3.75e-05,0.7037121475464843,0.5428671928190543,0.35
113,0.5893044922953454,0.9876741883910705,0.7867042037928216,0.71110880486319,0.6581306145569988,0.5857863788292786,0.892841698763931,0.927878953279793,0.9014674418681753,0.7534724546370105,0.5758422116438547,0.9863806317249934,0.8181021561225256,0.7328017801046371,0.7005833933750788,0.6270797252655029,0.9092445035543966,0.9033566169433161,0.9125643674525326,0.6495335698127747,3.75e-05,0.714196330373343,0.5554474195746322,0.35
114,0.59412207586743,0.9876818356112899,0.7845077642770572,0.7080252426807011,0.6497359991630661,0.5777415822599535,0.8879074599076503,0.916706434315443,0.8973984902887848,0.7641273865075869,0.5601765116055807,0.986773615082105,0.8168772608041763,0.7335489789644877,0.7020319501558939,0.6286287655433019,0.9000035718093571,0.8984471862388163,0.9083350963299973,0.5722790112098058,3.75e-05,0.7220020248768071,0.5649477064371539,0.35
115,0.5822469344205945,0.9878439357347577,0.791120485167637,0.7083864713383612,0.6559140609803601,0.5839188513911773,0.8921311456878529,0.9241882946878375,0.9002031780827875,0.7731793105045212,0.5975271935264269,0.9859995444615682,0.8330548057953516,0.705601284901301,0.6872575134038925,0.615726629892985,0.9040027777498955,0.9061806443132241,0.9060538510056665,0.6569083333015442,3.75e-05,0.6913126497214849,0.5282488973204965,0.35
116,0.578611927890332,0.9878573150278251,0.7860855861244914,0.7112556250295906,0.658501636759143,0.5861677872800382,0.8975162285101813,0.9323470767023148,0.903763294405164,0.7416260058634749,0.5667466794451078,0.9866072634855906,0.8186766604582468,0.7317308485507965,0.7011705338954926,0.6276784390211105,0.9066099153915991,0.904161817525385,0.9103018328988904,0.6613997668027878,1.875e-05,0.715760932864952,0.5573424381661979,0.35
117,0.5911843016325871,0.9878096909166496,0.7900023510522931,0.708821488875095,0.6558698301560411,0.5840719091558011,0.8861817053472398,0.9096106144558305,0.895788660350516,0.7901684419016972,0.5652312462528547,0.9866155286629995,0.8173318058252335,0.7294061730305353,0.6976255178451538,0.6242551952600479,0.9128351663847228,0.9083437515114028,0.913293545663803,0.7470559875170389,1.875e-05,0.7161494062142111,0.5578136659210667,0.35
118,0.5882912498211192,0.987785250227028,0.7908917197557254,0.7088189631979042,0.6560381116154038,0.5838979474294965,0.8920438345788974,0.9197805140392022,0.9008499924002671,0.7806044727842384,0.5686347981293997,0.9864644308884939,0.814459428191185,0.7344527045885721,0.6982511579990387,0.6253962616125742,0.9035013510935984,0.9024354288821046,0.9062022907795,0.8237191239992777,1.875e-05,0.7156308213380901,0.557184673400547,0.35
119,0.5938212885477833,0.9877074410982221,0.7863307149610786,0.7111400003745177,0.6553663928932119,0.5831088061644653,0.8941281075601971,0.9256145206580365,0.9047366004259776,0.8183186951084672,0.5799388711651167,0.9862901121377945,0.822465052207311,0.7224367608626684,0.6923353523015976,0.6198558211326599,0.8989300028591337,0.9011085962824311,0.9019409334638274,0.6641521453857422,1.875e-05,0.7062817570003547,0.5459316669780797,0.35
120,0.5855385468941983,0.9878377218112767,0.7900240153909843,0.7086222717695148,0.6551440564271446,0.5831228093566182,0.8980342502486829,0.9395403081325375,0.9035515127584832,0.7910178715937606,0.5718343084057173,0.9864852527777354,0.8183602392673492,0.7253655046224594,0.694798747698466,0.6215153336524963,0.9098658548405639,0.9070218316513178,0.9107336369319924,0.5683870414892832,1.875e-05,0.7125433983021273,0.5534504210571625,0.35
121,0.5822028136141947,0.9878443223293697,0.7909744883252081,0.7114621055460422,0.6619813458941807,0.5893887462459992,0.8951515928940637,0.9382021401685716,0.902589587324623,0.8110515464132078,0.5749699547886848,0.9863923887411753,0.8130192160606384,0.7286567439635595,0.6921576211849848,0.6183439592520396,0.9109214063620561,0.9062556908351533,0.9138455513967266,0.6451834092537562,1.875e-05,0.7098921315646006,0.55025796596832,0.35
122,0.581881105342758,0.9879004615489567,0.7985235953999457,0.7042989535866496,0.6572114981223489,0.5855185024649183,0.897794150873173,0.9286595659135877,0.9022423961811394,0.7323433907232552,0.5830750912427902,0.9862547218799591,0.818652555346489,0.7226552913586298,0.6879210968812307,0.6163270473480225,0.9003667705576129,0.9011194176529167,0.9017946715740438,0.7454743583997091,1.875e-05,0.7065682539575426,0.54627409302411,0.35
123,0.5823008613051656,0.9878228039385002,0.787533416369251,0.7120874418276493,0.6573334453261901,0.5850128623369698,0.8906393693396214,0.9307824044488482,0.8990318158835134,0.7524503514031383,0.5661046355962753,0.9865281730890274,0.803276851773262,0.7448033541440964,0.6978444357713064,0.6243086407581965,0.9112955539164252,0.9059901000349005,0.9179813598342202,0.74750384191672,1.875e-05,0.7213296205827658,0.5641247597460419,0.35
124,0.5791694870061963,0.9879529882814283,0.7939433505601972,0.7088028264937,0.6588510266531293,0.5873744164671854,0.8913433188937074,0.9224258213897302,0.8987624672901283,0.759119335179017,0.5728884314497312,0.9864323834578196,0.8132821371157964,0.7312199970086416,0.6943804522355398,0.6213743935028712,0.9134624332148394,0.9072027020757717,0.9140342872474804,0.6652124524116516,1.875e-05,0.7128394541616205,0.5538077254362237,0.35
125,0.5866199623201495,0.9877699000813137,0.7892101869404873,0.7074651434042744,0.6566929301925909,0.5848235618845324,0.89467987467241,0.9257998335382394,0.9010224635293144,0.7736800485682265,0.5699196135004362,0.9865012417236964,0.8197385221719742,0.7288060237963995,0.6981706817944845,0.6255267610152563,0.9073646604948449,0.9068377392829808,0.9101470040364866,0.8285965522130331,1.875e-05,0.7139515078137867,0.5551513120632705,0.35
126,0.5905161096113865,0.9877933887677772,0.7872033069066913,0.7079728869634254,0.653052784015085,0.5811450495341114,0.8941051160791142,0.9380198977297407,0.9017557676310312,0.7342066464023055,0.5622039437294006,0.9867217193047205,0.8154822488625845,0.7361893157164255,0.7010048727194468,0.6270142694314321,0.915551124375083,0.9092234983839952,0.917398792716062,0.5697088291247686,1.875e-05,0.7212580001030678,0.5640371553930108,0.35
127,0.5914042586478118,0.9877920340154772,0.7877303077795795,0.7113994053591077,0.6563284213297835,0.5834693669158721,0.8936939813932983,0.9132852092801722,0.9042926461589036,0.7352442145347595,0.5777903149525324,0.986429343620936,0.8169276416301727,0.7211833695570627,0.6859372903903326,0.6127654438217481,0.9153978932103902,0.9099663690665505,0.9140453705820161,0.4993859827518463,1.875e-05,0.7077204570265196,0.5476527589367226,0.35
128,0.5908301102223797,0.9878234763011754,0.7852982516600707,0.7116637090656245,0.6575153280641431,0.5850181434756128,0.8949590989609609,0.9290889058497948,0.8993544872375578,0.7824422516555429,0.5689583693941435,0.9865014801422755,0.808089037736257,0.7350895802179972,0.6941945751508077,0.6209728618462881,0.9085724209825635,0.9042537929468346,0.9112598118375376,0.5823030024766922,1.875e-05,0.7163458206048291,0.5580520299811034,0.35
129,0.5756591945608086,0.9879367407237258,0.7885549909600588,0.7143411084870311,0.661987384346044,0.5893451719083519,0.8998359529797654,0.935671208154284,0.9050176980880427,0.7263288971419647,0.5719152688980103,0.9866079489390055,0.8300137668848038,0.7117987324794134,0.6883556346098582,0.6167024647196134,0.9092515374857776,0.9100362149344624,0.9137454950988859,0.7482386728127798,1.875e-05,0.7103197108801251,0.5507719369466872,0.35
130,0.5844649725428251,0.9879369111818688,0.7904774875284355,0.7059612964915338,0.6531086889939888,0.5819105121576897,0.8917590743719291,0.9237948637134962,0.8986533226959941,0.829416556893108,0.566781111061573,0.9866507748762766,0.824484164516131,0.7259480506181717,0.7004926155010859,0.6275265291333199,0.918573169991908,0.9115541643531495,0.9161228756293557,0.5710937082767487,1.875e-05,0.7165991037404723,0.5583595163673162,0.35
131,0.5827460726287877,0.9879373980459766,0.7876806682515367,0.708448872945019,0.6554795208378373,0.5834264833236409,0.8973423360855788,0.9355099311491291,0.9041405072627776,0.6883479401329967,0.5763727823893229,0.986453061302503,0.8227724234263102,0.7189671943585078,0.6917222142219543,0.6186138242483139,0.9192328603401562,0.9130311436475207,0.9161228756293557,0.6528572738170624,1.875e-05,0.7091347405473788,0.5493483811381457,0.35
