epoch,train_acc,train_precision,train_recall,train_f1,train_iou,train_auroc,train_auprc,train_image_best_f1,train_image_best_threshold,val_acc,val_precision,val_recall,val_f1,val_iou,val_auroc,val_auprc,val_image_best_f1,val_image_best_threshold,lr
83,0.9802624426904272,0.8076562060684455,0.8810993706593748,0.7552304541478392,0.7231522349060558,0.9486194680185782,0.9158293735778085,0.9022697992334182,0.9762640370697272,0.9804186556074355,0.8992410600185394,0.8348924997780058,0.7991456323199801,0.7744247416655222,0.04273504215976334,0.054954580741052445,0.05215416520895548,0.4722222222222222,0.00015
84,0.980385278092056,0.7852267740202732,0.8815080591889678,0.7351796827355369,0.7028049328288094,0.9510515540567672,0.9066973999559588,0.8949322576433429,0.9615585315422933,0.9804543654123942,0.8767154249880049,0.857534271147516,0.7990233169661628,0.771040227678087,0.05235042640532547,0.054954579110971666,0.05215416520895548,0.4722222222222222,0.00015
85,0.9804584423049552,0.8130198287182167,0.8806056683180762,0.7602334110463251,0.7285856350523526,0.9444936936672634,0.9122604929052153,0.8961805803772248,0.963808867775026,0.9783253835307227,0.7721114555994669,0.8872732950581445,0.727971033917533,0.6971657590733634,0.05110398827069171,0.05555553885618438,0.0555555256410396,0.5223976174990336,0.00015
86,0.9804458051431374,0.8006652749952723,0.8843539806663013,0.7546192515091817,0.721427743552161,0.9555498013713649,0.9207410987408204,0.9133947314290092,0.9655772711409897,0.980159600575765,0.9055839214060042,0.8370434492826462,0.7965007325013479,0.7739550852113299,0.049145298323471434,0.05435361677712975,0.0498083999207445,0.4722222222222222,0.00015
87,0.9810375346512091,0.8238924331352359,0.8775684325421442,0.7688803418737943,0.7377742274862821,0.9494271033835938,0.9158856972846741,0.9111896401383419,0.9782857210909734,0.9798454973432753,0.8398491442203522,0.8767208523220487,0.7764393852816688,0.7485254241360558,0.05306267714953615,0.05531412609130178,0.05446620103380466,0.5181638399759928,0.00015
88,0.9814890154072495,0.8144133735875614,0.8836907197217472,0.7635152349706555,0.7314404737753947,0.9513005425064636,0.9247928592659802,0.9108201942403203,0.9767789049226729,0.9804110527038574,0.8743971619341109,0.85695005622175,0.8009480271074507,0.7732204099496206,0.04683048416155298,0.054568454936876155,0.050925896219150814,0.5273933112621307,0.00015
89,0.9815040416404849,0.8174034835862332,0.8808858912499224,0.7655087289262991,0.7334802248438851,0.9481206354654204,0.9216803882665583,0.903120932572438,0.9636871648616478,0.9745278590255313,0.6613065865304735,0.9086024463176727,0.6406763427787356,0.6088366972075568,0.05555555413105424,0.05555553521982045,0.0555555256410396,0.5273796319961548,7.5e-05
90,0.9815637459520434,0.8223717984606008,0.8802876736296982,0.7692228917215691,0.7379466002104712,0.9546968099552127,0.9273424804078242,0.9207440236958752,0.981018913573906,0.9804152018494077,0.8040494057867262,0.8812272515561845,0.7602920399771796,0.7297705047660403,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5124427080154419,7.5e-05
91,0.9814582701589241,0.8310370591820263,0.8834146906117923,0.7812438460647083,0.7492915255124452,0.9553523599576037,0.9245440186645892,0.9142266876255403,0.9403496296679388,0.9803377522362603,0.8672237561808692,0.8667565120591058,0.7975280069642596,0.7692744202084012,0.05163817583917745,0.05506942867061185,0.05333330346668117,0.5244497888618045,7.5e-05
92,0.9818872711697563,0.842261685699713,0.8809401304995428,0.7880630170712706,0.7571249907134009,0.9464305251681171,0.9156488486371881,0.9135330367080462,0.966922649594604,0.9802514447106255,0.8760779798030853,0.8652050263351865,0.805183642440372,0.7767704327901205,0.05163817583917745,0.05506942867266704,0.05333330346668117,0.5149522622426351,7.5e-05
93,0.9818307972345196,0.839916492094759,0.8810819553547218,0.7890619821235781,0.7571642007984098,0.9543394647327954,0.9309172229884275,0.9152288409960566,0.9733313009387157,0.979964898692237,0.8054420385095808,0.8889970845646329,0.7629950907495286,0.7329250060849719,0.05003561224340703,0.05531412698134726,0.05446620103380466,0.5168301264444987,7.5e-05
94,0.9816719127483056,0.8183619976043701,0.8832696099750331,0.7695578629853296,0.7376601539674352,0.949194114281278,0.9129801792887546,0.90758669781918,0.9594008209275418,0.9797649449772305,0.78380905257331,0.8950904409090678,0.7501454816924201,0.7190211762984594,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5166400141186185,7.5e-05
95,0.9812794327735901,0.8425120037110125,0.8810879529499617,0.7898133182134784,0.7584795707561931,0.9559986364849326,0.9136713078469723,0.9184682714537128,0.9440232710760148,0.9810630480448405,0.8463871876398722,0.8797154857052697,0.7935254176457723,0.7638373275597891,0.051816238480714455,0.055069426908229926,0.05333330346668117,0.5276414718892839,7.5e-05
96,0.9820327788102822,0.8361660222538182,0.8815090519482972,0.7836127427757763,0.7521542936074929,0.9562725308584238,0.93461443343259,0.9232954594052148,0.9598094781891244,0.980142805311415,0.8985156483120389,0.8472720318370395,0.8004048251443439,0.7758607533242967,0.05146011319764045,0.055069430356556016,0.05333330346668117,0.5180544058481852,7.5e-05
97,0.9818675674375941,0.8183496672599042,0.8855339796816717,0.7711499724231783,0.7391735901598071,0.9545604512432736,0.937997728260897,0.9204511972014546,0.9755993133685628,0.9792605770958794,0.8336414065625932,0.8926892578601837,0.7930746939447191,0.76315309604009,0.051816238480714455,0.055069426908229926,0.05333330346668117,0.525138603316413,7.5e-05
98,0.9820901458380652,0.8198241806421124,0.8874019902260577,0.7757038268886629,0.7440641854630142,0.9596626649742691,0.9303738219701608,0.9248383069913593,0.9670197338354393,0.9799090226491293,0.8883294065793356,0.8523179110553529,0.8054075870249007,0.7792247732480367,0.050391737170355756,0.05482103294827128,0.05215416520895548,0.5221596161524454,7.5e-05
99,0.9820016280549472,0.8284874353252474,0.882744912241326,0.7793235788579846,0.7470428142391268,0.962286621653041,0.9410751048726864,0.9260163349051864,0.959705053782854,0.9803648789723715,0.830465061797036,0.8889433973365359,0.7845417857170105,0.754077696137958,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5177458624045054,7.5e-05
100,0.9819592266786293,0.8226398845187953,0.8833258533086933,0.7741490172558143,0.7419876280378123,0.9540845469094253,0.9297350307769764,0.9184407840950318,0.9907516446269926,0.9802710281478034,0.8282795151074728,0.8799344599246979,0.7772480282518599,0.7469089345799552,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5243584116299947,7.5e-05
101,0.9823954847992443,0.8269436261692985,0.8855084219916922,0.7780244995336063,0.7458434046291914,0.9576453913636093,0.9364267977475828,0.928575251231808,0.93871544325938,0.9779439866542816,0.7085847589704726,0.9080257614453634,0.6829884151617686,0.6516075680653254,0.055555554309116885,0.05555553614558909,0.0555555256410396,0.5218300124009451,7.5e-05
102,0.9817745910316217,0.8268225593645064,0.8801898497049926,0.7730083446033665,0.7417746283968941,0.9518131093833654,0.909224997090777,0.9116235320728823,0.9742629860268265,0.9801601303948296,0.8409083916081322,0.8842467367649078,0.788393368323644,0.758520632982254,0.055555554487179526,0.055555538855206005,0.0555555256410396,0.4722222222222222,7.5e-05
103,0.9820156830256103,0.8388105718815912,0.882506818067832,0.7900749767412905,0.7583276013858983,0.955893773028047,0.9370597325090482,0.9262019947739196,0.9612213050732847,0.9802644782596164,0.810913172033098,0.8973580863740709,0.774287160899904,0.7439058423042297,0.05110398827069171,0.05555553796489371,0.0555555256410396,0.5248169865873125,7.5e-05
104,0.9825241419135547,0.8214504288845375,0.8854271036679627,0.7754456039334907,0.7439543643935782,0.9491514385740596,0.9247687194424704,0.9150066220617756,0.9615356199076919,0.9801182746887207,0.8539255625671811,0.8724034859074487,0.7912672857443491,0.7617918137047026,0.04594017024161738,0.05555553885618438,0.0555555256410396,0.4722222222222222,7.5e-05
105,0.9823763477997701,0.8274999876491359,0.881989742888779,0.7778855699007629,0.7467183167817163,0.9606125864570535,0.9312997598742347,0.9188827575509315,0.9603205841095721,0.980618503358629,0.8727695577674441,0.8625912086831199,0.8019540872838762,0.7739623834689459,0.053418802432610164,0.055154897872499754,0.05333330346668117,0.4722222222222222,7.5e-05
106,0.9824405126884336,0.8316313428956954,0.8818754270428517,0.7815511422079118,0.750039499314105,0.9541963324645247,0.9241163960600464,0.9203697561883668,0.9741882281225236,0.981036557091607,0.8215912679831187,0.8848236004511515,0.7717586225933499,0.7406987994909286,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5242871840794882,7.5e-05
107,0.9821696242348092,0.8141088925424169,0.8871397845080642,0.7691737814027755,0.7367011650663907,0.95274589109385,0.9234237425648438,0.9143503719786139,0.9723698916982432,0.9807820320129395,0.8247274359067281,0.8877890076902177,0.7798479100068411,0.749460811416308,0.055555554487179526,0.055555537061079935,0.0555555256410396,0.4722222222222222,7.5e-05
108,0.9822523457105042,0.8329396824367711,0.8823863101787255,0.7811598670287211,0.7499136993142425,0.9625024142135983,0.9461325758342443,0.9311028243148074,0.9757722381685601,0.9800170262654623,0.8033834795157114,0.8964226014084287,0.7661274009280734,0.7349811560577817,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.519044942326016,7.5e-05
109,0.9826370927154041,0.8221179325072492,0.8834462986617792,0.7693186568432167,0.7376644797012454,0.9571804089419813,0.9446518378893068,0.9244217094474427,0.9529602957553551,0.9810941219329834,0.8693377474943796,0.8664134624931548,0.7993536078267627,0.7717448274294535,0.05448717845989484,0.05535521836503315,0.05446620103380466,0.4722222222222222,7.5e-05
110,0.9826316423103457,0.8328100296317554,0.8830903573114364,0.7819909961497198,0.7505686204941546,0.9563675045680792,0.9353574568081611,0.9221350601082223,0.9467526254106741,0.97984003689554,0.7493165400293138,0.9056057466400994,0.7226261728339725,0.6913067450126013,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5270839134852091,7.5e-05
111,0.9821555888066527,0.8212253705399936,0.8909317851066589,0.7785930213381033,0.7461838214123835,0.9641248836908671,0.9462134372213156,0.931158097573437,0.9881984044293888,0.9807789325714111,0.8478749990463257,0.8795678681797452,0.7909707857502831,0.7615274058447944,0.051816238480714455,0.055069426908229926,0.05333330346668117,0.5266651014486948,7.5e-05
112,0.9823096287055094,0.8287431793134721,0.8884060294901739,0.7863575747755708,0.7531653652425672,0.9587748605115857,0.9210680704462761,0.9263799305995327,0.990671661056456,0.981063101026747,0.8847854865921868,0.8639649450778961,0.8168713930580351,0.7892284989356995,0.05448717845989484,0.05535521836503315,0.05446620103380466,0.4722222222222222,7.5e-05
113,0.9825830967699896,0.8400893553358609,0.8883596189686509,0.7942482106021194,0.7620493847815717,0.9615579307316049,0.9418186399295231,0.9273220448600203,0.9542473281016115,0.9802733527289497,0.8618024057812161,0.8664435644944509,0.7904148101806641,0.7627982878022723,0.050569799633830126,0.054568452380061166,0.050925896219150814,0.5243830846415626,7.5e-05
114,0.9824554842026507,0.8354977203197167,0.8846763098826174,0.7875554219621127,0.7555527237595104,0.9556290752924079,0.9321298293447371,0.918490170421325,0.9497704574319182,0.981063101026747,0.8847854865921868,0.8639649450778961,0.8168713930580351,0.7892284989356995,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5251296295060052,7.5e-05
115,0.9824129401660356,0.8313542067027483,0.8847917806906779,0.7825557609073451,0.750397756451466,0.9592147369126734,0.9388084326111096,0.9245762218301348,0.9820309857853123,0.9804898897806803,0.8071169687641991,0.8966935442553626,0.7704252501328787,0.7406853652662702,0.05110398827069171,0.05555553706186264,0.0555555256410396,0.5155307385656569,7.5e-05
116,0.982993733687479,0.8190908197496758,0.8864060376511246,0.7695406900077569,0.737777618111157,0.9513975350051291,0.9196694331751644,0.917507231328741,0.9568979486090238,0.9811859395768907,0.8521165284845564,0.8763302498393588,0.7957845992512174,0.7670897013611264,0.04594017024161738,0.055355217474720844,0.05446620103380466,0.4722222222222222,7.5e-05
117,0.9825208685437187,0.8376722501926734,0.8849480054417594,0.7886343588594531,0.7566178968695344,0.9549277261457871,0.9250577913852936,0.9248649696085594,0.9799314708006187,0.9808523919847276,0.8159697718090482,0.8890223370658027,0.7765050331751505,0.7460717393292321,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5263440410296122,7.5e-05
118,0.9826393830971639,0.8279503525280562,0.8863384225329415,0.7811767185320619,0.7496209105507272,0.9496192797758091,0.9223006949843762,0.9218747790803999,0.9541850559047012,0.9807998935381571,0.8647989133993784,0.8642549084292518,0.7932771146297455,0.7646157228284411,0.05003561224340703,0.05531412785671725,0.05446620103380466,0.525272528330485,7.5e-05
119,0.9824082480102289,0.8403363716406901,0.8838417618001093,0.7891635171702651,0.7572958703900947,0.9559210407200505,0.9377058677343377,0.9202751742427984,0.9517366075124897,0.9796924955315061,0.7571312189102173,0.9078993101914724,0.7335092027982076,0.7016842861970266,0.05430911581835784,0.05555553796425776,0.0555555256410396,0.5268320010768043,7.5e-05
120,0.9824358527777625,0.8301031706763096,0.8855919955206699,0.7811746225982416,0.7488790379195917,0.9576197417619764,0.9445997938970757,0.9335933266486489,0.9746874570846558,0.9809590445624458,0.8961571620570289,0.851181384589937,0.8106811973783705,0.7842629204193751,0.05448717845989484,0.055355220923197085,0.05446620103380466,0.4722222222222222,7.5e-05
121,0.9828236728418068,0.8401278482108819,0.8867198873738773,0.793129518383839,0.7606344154623689,0.9603402057145984,0.9459307513413481,0.9302118970093579,0.9823277133410094,0.9803410900963677,0.83676677942276,0.8921860257784525,0.7954884933100806,0.7648607889811198,0.054131053176820834,0.055555538854939183,0.0555555256410396,0.5276171730624305,7.5e-05
122,0.9826524140404873,0.8391651218054724,0.8859900177502241,0.7943267968834423,0.7621429054463496,0.9671382574286416,0.9514925513529653,0.9369162666947195,0.9577048508847346,0.9805263413323296,0.8188620011011759,0.8890810410181681,0.7764959202872382,0.7467760095993677,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,7.5e-05
123,0.9823110983019969,0.8331129267567494,0.8834192059079155,0.7816696186534694,0.7498503600964781,0.9468899387315751,0.9205209980086505,0.9155386600614337,0.983342637781237,0.9805341826544868,0.8838077982266744,0.8628727164533403,0.8112603624661764,0.7834151089191437,0.044871794214332704,0.05515489787374495,0.05333330346668117,0.4722222222222222,3.75e-05
124,0.9828915439668249,0.8480200054215603,0.8847034681038778,0.7975377215713751,0.7656336329022392,0.9588290882758856,0.9462398804211211,0.9321268578909815,0.9654928709639877,0.9797823859585656,0.7824367880821228,0.8995423681206174,0.7494017548031278,0.7189632720417447,0.05110398827069171,0.05555553706186264,0.0555555256410396,0.5263920393255022,3.75e-05
125,0.9825710595631209,0.8418066403904899,0.8855632885557706,0.7951390684628096,0.7632450265962569,0.9616567700616322,0.9324641692162712,0.9242413100589868,0.9639428130915908,0.9808604518572489,0.8215585417217679,0.8880396485328674,0.7765451040532854,0.7465254714091619,0.052884614507999146,0.05531412698259244,0.05446620103380466,0.5113867123921713,3.75e-05
126,0.982912721203976,0.8322020456439159,0.8864148689098046,0.7837046697491505,0.7517343896334289,0.9547196751458092,0.9409036469408438,0.9242989642355857,0.9721986778446885,0.980900870429145,0.8638766904671987,0.8691809955570433,0.7981014516618516,0.7695208754804399,0.052884614507999146,0.055314128708734984,0.05446620103380466,0.5230972733762529,3.75e-05
127,0.9831592411291404,0.8280456652406787,0.887777862001638,0.780761893655433,0.7486714837981052,0.9612966630167579,0.9350062717604886,0.9225160242183977,0.949748978263042,0.9808977444966634,0.8647269639703963,0.8736923668119643,0.8061941133605109,0.7778539442353778,0.055555554487179526,0.055555538854939183,0.0555555256410396,0.4722222222222222,3.75e-05
128,0.9833251726431925,0.8351990082224862,0.8864866612387485,0.7859010637783613,0.7541304758337678,0.9616087229438808,0.9352104549470918,0.926515597669717,0.9795898746271603,0.9799776673316956,0.7821516858206855,0.894605471028222,0.7429000073009067,0.712401494383812,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5261537068419986,3.75e-05
129,0.9833975033681901,0.844441183277818,0.8888353246157287,0.7991580875193487,0.7666868958316866,0.964560458546544,0.9481788206871608,0.9321997571866208,0.9732401761852327,0.9810150298807356,0.829386336935891,0.8850904835595025,0.782347685760922,0.7522553387615416,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.518393960263994,3.75e-05
130,0.9835447581087957,0.8469255801107063,0.8873684552849316,0.7999544163219264,0.7677853556930042,0.9650509140313537,0.9460316723509776,0.9425666607115222,0.9864062578951727,0.9807447228166792,0.8020326991875967,0.8853634794553121,0.7552766468789842,0.7254096253050698,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.517437305715349,3.75e-05
131,0.9833513723045099,0.8326273159902604,0.8910839166797575,0.7871044463798648,0.7546845723371036,0.9655619772722486,0.9385094867042693,0.9315835960286291,0.9662389735706517,0.9790838658809662,0.7968831525908576,0.8923579057057699,0.7568957971202003,0.7261899378564622,0.04594017024161738,0.05555553885618438,0.0555555256410396,0.4722222222222222,3.75e-05
132,0.9831159212550179,0.834900369409655,0.8890471956768974,0.7917216371317379,0.7588735271672733,0.9688281525870552,0.9579529190857651,0.9390843305164649,0.9718934883836841,0.9802947044372559,0.7977331942982144,0.8956009248892466,0.7598118252224393,0.7292146682739258,0.055555554487179526,0.05555553706122669,0.0555555256410396,0.4722222222222222,3.75e-05
133,0.9833452642941084,0.840142590100648,0.8891381064399344,0.7975395360931021,0.7655489542445199,0.9617080446546418,0.9455059356271033,0.9289359348352044,0.9876356398473021,0.9806556171841092,0.8383594320880042,0.8895084692372216,0.7956328590710958,0.7657009462515513,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,3.75e-05
134,0.982956488601497,0.8342391926734174,0.8889658841930452,0.7895779267686313,0.7569352476323237,0.9610913453641358,0.9312096749117136,0.9235032357060347,0.968475061361907,0.9811355802747939,0.8501103023687998,0.8814666204982333,0.7983444862895541,0.7694167097409567,0.051816238480714455,0.055069426908229926,0.05333330346668117,0.5248222317960527,3.75e-05
135,0.9834192727432877,0.8474920724259049,0.8872712987368224,0.8006112536445993,0.7687419682252602,0.9687225507538427,0.949377909874963,0.9447027800914133,0.9133106323539234,0.97988404168023,0.8292471932040321,0.8815530439217886,0.7766860293017493,0.7477455404069688,0.054131053176820834,0.055555538855206005,0.0555555256410396,0.52203192975786,3.75e-05
136,0.9830024007891045,0.8381980882316339,0.8887826321554966,0.7917883034612312,0.7599243052670213,0.9625233393507099,0.9475815677345282,0.931410633162292,0.9144381978472725,0.9797570870982276,0.7702187531524234,0.9001773231559329,0.7370835940043131,0.7066546546088325,0.055555554309116885,0.0555555379625744,0.0555555256410396,0.5273254414399465,3.75e-05
137,0.9832869025527454,0.836489987177927,0.8890938436398741,0.7906607399221326,0.7591423499779623,0.9636340191623524,0.9420961001448497,0.9345611933492843,0.9607433862373477,0.9808930721547868,0.8082291980584463,0.8908162646823459,0.7654323610994551,0.7359566440184911,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5194441941049364,3.75e-05
138,0.9833590417611794,0.8481439352035522,0.8840993701434526,0.7968245598136402,0.7652024157711717,0.9602822550275661,0.9451206527402606,0.9284489614438692,0.9240514684896,0.9809029367234972,0.8063512676291995,0.8852048681841956,0.7576797372765012,0.7279609226518207,0.054131053176820834,0.055555537965872065,0.0555555256410396,0.5163802471425798,3.75e-05
139,0.9838206025420643,0.8364733408709042,0.8872786740787694,0.7925127901014735,0.760456630441009,0.9656989712113858,0.9470409743007714,0.9320444515232849,0.9386339080138285,0.9814104239145914,0.8874865538544126,0.8638840268055598,0.8144358528984917,0.7855375525024202,0.05163817583917745,0.055069429525208484,0.05333330346668117,0.5252020690176222,1.875e-05
140,0.9831091624791505,0.8401655808824008,0.8849157085184192,0.7904183942763532,0.7585236010004263,0.9603057383616462,0.9444920691748943,0.9310002022842666,0.9790238923713809,0.9808272255791558,0.8565847641891904,0.8812732001145681,0.8062091403537326,0.7762646757894092,0.05003561224340703,0.05531412698134726,0.05446620103380466,0.5109766092565324,1.875e-05
141,0.9835275724285939,0.8361120761417952,0.8913164422160289,0.7937619295276579,0.761538414681544,0.9702905012134206,0.9521976390975373,0.9422347275493748,0.9255217176968934,0.9809429910447862,0.8488891389634874,0.8848867449495528,0.8010199666023254,0.7714024351702796,0.051816238480714455,0.055069426908229926,0.05333330346668117,0.5270708269543118,1.875e-05
142,0.983233877869903,0.8449285470071386,0.8865686694129569,0.7946647982128331,0.7625615850823825,0.9658856830621819,0.9513466716510316,0.9328131505158813,0.9718945114338984,0.9810627566443549,0.8487450182437897,0.8754581411679586,0.7899060977829827,0.7608728938632541,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5126407212681241,1.875e-05
143,0.9837478154995403,0.8237563352115819,0.8899201926637869,0.7775695363029105,0.7455921642115859,0.952163448870789,0.9238141930546647,0.9225875194108804,0.9750967211410647,0.980950567457411,0.8367798825105032,0.8860978616608514,0.7893872691525353,0.7597348276111815,0.055555554487179526,0.05555553706122669,0.0555555256410396,0.4722222222222222,1.875e-05
144,0.9836780790422783,0.8395948283007888,0.8895163799895615,0.7938433993058126,0.7614683841095596,0.9643216220988793,0.9467895034575022,0.9268897279770434,0.9665653666511911,0.9812648296356201,0.8344198101096683,0.8943535718652937,0.7950200471613142,0.7649523499939177,0.054131053176820834,0.05555553706163138,0.0555555256410396,0.5177997052669525,1.875e-05
145,0.9833640290088341,0.8427421577641221,0.8878582764844425,0.7952128140652766,0.763327458842856,0.9602900330411313,0.9366715603634718,0.9276945187739767,0.935920630322128,0.9808221128251817,0.8448317183388604,0.8825394776132371,0.7937607367833456,0.7643448892566893,0.04594017024161738,0.05555553885618438,0.0555555256410396,0.4722222222222222,1.875e-05
146,0.9835213569344067,0.8312138514440568,0.888684516070319,0.7863607592270022,0.7540855739937454,0.9640468660453114,0.9529314809339243,0.9429177704386164,0.9888176429467123,0.9810130861070421,0.8249977827072144,0.8917729159196218,0.785089545779758,0.7548926207754347,0.05110398827069171,0.05555553706186264,0.0555555256410396,0.509981824292077,1.875e-05
147,0.983727867486047,0.8419458406870483,0.8913549350910499,0.7967052967821966,0.7643519464086314,0.9630617780189463,0.9519227432771616,0.9340446178646743,0.9555044330534388,0.9805493884616427,0.8265877597861819,0.8868144750595093,0.7812673548857371,0.7516630821757846,0.05448717845989484,0.05535521657071141,0.05446620103380466,0.4722222222222222,1.875e-05
148,0.9836150378477378,0.83960381394527,0.8890814468508861,0.795349937970521,0.7632248675236937,0.9678044043402337,0.9567956183958617,0.9405579979577546,0.9884568697116414,0.9808438883887397,0.8473487893740336,0.8814160691367255,0.793812010023329,0.7642650206883749,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5216140382819705,1.875e-05
149,0.9840112729150741,0.8545339644932356,0.8910422706213154,0.8110543186547327,0.7789997819994317,0.9670930817731149,0.9474508496096403,0.9423448267963959,0.9790635411856604,0.9802907837761773,0.8060347007380592,0.8913324640856849,0.7660738825798035,0.7360229012038972,0.05306267714953615,0.05531412609130178,0.05446620103380466,0.526479141579734,1.875e-05
150,0.983739863653652,0.8432166302790407,0.8904438487818984,0.7971081899814918,0.7655841082823082,0.9672687062697094,0.9549245702181919,0.9388432442456144,0.9773914139778888,0.9814037481943766,0.8541901674535539,0.8760007321834564,0.7973449528217316,0.7683078381750319,0.05003561224340703,0.05531412609228014,0.05446620103380466,0.5155579712655809,1.875e-05
151,0.9839915428005281,0.852314432136348,0.8865876246671207,0.8038623577258626,0.7726377082652733,0.9692684726929807,0.948257052157162,0.9459866922223317,0.8969065781499519,0.9799704253673553,0.790967689620124,0.9019914103878869,0.7610360715124342,0.7301870816283755,0.05110398827069171,0.05555553706186264,0.0555555256410396,0.5273629625638326,1.875e-05
152,0.9837446759958737,0.8345392356153394,0.8954048606215931,0.7964305643175469,0.7640958799690497,0.9729766555175768,0.9639552688531576,0.9487354239978589,0.9868209537912588,0.9812702867719862,0.8497248490651449,0.882050590382682,0.799221568637424,0.7697665062215593,0.055555554487179526,0.055555537061079935,0.0555555256410396,0.4722222222222222,1.875e-05
153,0.9837452652024441,0.8448451923542335,0.8862552437625948,0.796045606253577,0.7642700769862191,0.962889838136449,0.9510472360804884,0.93514899704379,0.982507269890582,0.9809672567579482,0.8371148606141409,0.8891549011071523,0.793088843425115,0.7630331052674187,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,1.875e-05
154,0.9838707945385917,0.8475006769915097,0.8911201856175407,0.8043271225006854,0.7723002160181764,0.9642202833057022,0.9545371507975994,0.9380873077033683,0.9411066926893641,0.9812642733256022,0.8621754679414961,0.8750973807440864,0.8053587542639838,0.7763077649805281,0.05448717845989484,0.05535521836503315,0.05446620103380466,0.4722222222222222,1.875e-05
155,0.9837632325829052,0.8437180167338887,0.8894638985883995,0.7983244227581336,0.7657590684343557,0.9634121149648766,0.9546983383656514,0.9397291265449155,0.9839290673615503,0.980799224641588,0.8278952141602834,0.8865810434023539,0.7822703321774801,0.7526354955302345,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,1.875e-05
156,0.9837648438625648,0.8274960410399516,0.8910697395684289,0.7871357818118861,0.7548600308230666,0.9640258790742513,0.9413583347410542,0.930704978176437,0.9748751061861632,0.9808428817325168,0.8452417420016395,0.8873312539524503,0.7984419365723928,0.7686668319834603,0.05448717845989484,0.05535521657071141,0.05446620103380466,0.4722222222222222,1.875e-05
157,0.9839002538899906,0.8319481953245694,0.8879797663844999,0.7872471897328486,0.7550573378312783,0.9662369399892788,0.9394672770471625,0.9359080435227922,0.9684144522322983,0.9806647201379141,0.8246176342169443,0.8928320937686496,0.7853137453397115,0.7554549144374,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,9.375e-06
158,0.984062765465408,0.8508489600947646,0.8899771072825448,0.8080655805400161,0.7764653387616892,0.9713676665130558,0.9503919811186705,0.9361967891254365,0.9456457525003151,0.9811195532480875,0.8352606428994073,0.8866984215047624,0.7900234129693773,0.7600394636392593,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
159,0.98395174741745,0.8468033495496531,0.8888334035873413,0.8009130055787134,0.7687179143311548,0.9643959027887239,0.9422734892063448,0.9408134509611855,0.9673653020233405,0.9811937544080946,0.8295867310629951,0.8866184718079038,0.7842165496614244,0.754284691479471,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
160,0.9836474637516209,0.8388299805219056,0.8919600473075616,0.7963135017723334,0.76402612006078,0.9658632883282513,0.9448075564238461,0.9365486292231828,0.986183907164902,0.9807446698347727,0.8069681690798866,0.8883145219749875,0.763077437877655,0.7330335925022761,0.047008546268902066,0.05555553706186264,0.0555555256410396,0.4722222222222222,9.375e-06
161,0.9837005255652256,0.844068922957436,0.8915695118122413,0.7976141308174759,0.7655266982610108,0.9663993750773929,0.9515950314522367,0.9430352671811874,0.9721979127555597,0.9809122615390353,0.8483801914585961,0.8801356156667074,0.7932048439979553,0.7635457201136483,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
162,0.9838751163639006,0.8412920861947731,0.8882906016756277,0.7950530335551402,0.763504554013737,0.9567572813285344,0.9368394582479782,0.9320107689016384,0.9841128763605337,0.9811749458312988,0.8573777344491746,0.8787872162130144,0.8028604520691766,0.7734690739048852,0.055555554487179526,0.055555537965872065,0.0555555256410396,0.4722222222222222,9.375e-06
163,0.9836916874666684,0.8420586634854801,0.891920509885569,0.7991701393830971,0.767137674034619,0.9659544097479698,0.9478655363992464,0.9297767945485401,0.9709802357876887,0.9811258580949571,0.8701780041058859,0.8690335783693526,0.8058184848891364,0.777079262667232,0.04594017024161738,0.055355217474720844,0.05446620103380466,0.4722222222222222,9.375e-06
